"row.names","station_number","date","dayof_year","mean","median","minimum","maximum","p5","p25","p75","p95","mad","mean_mad_perc","median_mad_perc","p5_mad_perc","p95_mad_perc"
"15","07EA004","Jan-15","15","13.0684091394598","13.0499997138977","8.6899995803833","19.7000007629395","10.1300003528595","11.6749999523162","14.5750000476837","15.6999998092651","58.0961064734762","0.224944663811957","0.224627784993745","0.174366252194273","0.270241858917567"
"16","07EA004","Jan-16","16","13.0254545211792","13","8.6899995803833","19.7999992370605","10.1300003528595","11.5750002861023","14.4999997615814","15.7700002193451","58.0961064734762","0.22420529209003","0.223767147045132","0.174366252194273","0.271446765998767"
"17","07EA004","Jan-17","17","13.0102272683924","13","8.6899995803833","19.7000007629395","10.1300003528595","11.4749999046326","14.5499999523163","15.925","58.0961064734762","0.223943187558227","0.223767147045132","0.174366252194273","0.274114755130287"
"18","07EA004","Jan-18","18","12.976590980183","12.8499999046326","8.68000030517578","19.6000003814697","10.1300003528595","11.3749997615814","14.6000003814697","16.040000295639","58.0961064734762","0.223364210923627","0.221185216783835","0.174366252194273","0.276094238827555"
"19","07EA004","Jan-19","19","12.9415909160267","12.8000001907349","8.68000030517578","19.5","10.0450000286102","11.4749999046326","14.650000333786","16.309999704361","58.0961064734762","0.222761759808038","0.220324578835223","0.172903153728491","0.280741700165524"
"20","07EA004","Jan-20","20","12.9163636511022","12.75","8.68000030517578","19.2999992370605","10.0450000286102","11.3749997615814","14.650000333786","16.3249996185303","58.0961064734762","0.222327526492661","0.21946393267888","0.172903153728491","0.280999891550107"
"21","07EA004","Jan-21","21","12.849090944637","12.7000002861023","8.68000030517578","19.1000003814697","10.0195002555847","11.1999998092651","14.6250002384186","16.1400006771088","58.0961064734762","0.221169570984989","0.218603294730267","0.172464229770013","0.277815531140242"
"22","07EA004","Jan-22","22","12.7979545376518","12.6000003814697","8.68000030517578","18.7999992370605","9.98749980926513","11.1749999523162","14.5250000953674","15.9400000572205","58.0961064734762","0.22028936730028","0.216882010625312","0.171913410648697","0.27437294897719"
"23","07EA004","Jan-23","23","12.7274999401786","12.5","8.68000030517578","18.2000007629395","9.94700012207031","11.1749999523162","14.5","15.8699996471405","58.0961064734762","0.21907664235622","0.215160718312627","0.171216295305635","0.273168041895991"
"24","07EA004","Jan-24","24","12.6615909229625","12.4500002861023","8.68000030517578","17.8999996185303","9.89900026321411","11.2500002384186","14.4249997138977","15.6849998950958","58.0961064734762","0.217942159837221","0.214300080364015","0.170390080576803","0.269983667532983"
"25","07EA004","Jan-25","25","12.5856818285855","12.3499999046326","8.68000030517578","17.7000007629395","9.82599968910218","11.0750002861023","14.3500001430512","15.7700002193451","58.0961064734762","0.216635547415412","0.21257878805133","0.16913353209975","0.271446765998767"
"26","07EA004","Jan-26","26","12.5168182199652","12.2999997138977","8.67000007629395","17.5","9.77200021743775","11","14.2499997615814","15.925","58.0961064734762","0.215450207935702","0.211718141894987","0.168204046890804","0.274114755130287"
"27","07EA004","Jan-27","27","12.4386363679712","12.2000002861023","8.67000007629395","17.2999992370605","9.78299980163574","10.8749997615814","14.1999998092651","15.9950002670288","58.0961064734762","0.214104474860981","0.209996865997762","0.168393381165779","0.275319659749166"
"28","07EA004","Jan-28","28","12.3618182702498","12.1500000953674","8.67000007629395","17.2000007629395","9.71349983215332","10.6999998092651","13.7749998569488","16.1499993801117","58.0961064734762","0.212782215894168","0.20913621984142","0.167197088097255","0.277987637389865"
"29","07EA004","Jan-29","29","12.2861364321275","12.0499997138977","8.67000007629395","17.2000007629395","9.32650003433228","10.6000003814697","13.9249997138977","16.3049999713898","58.0961064734762","0.21147951520188","0.207414927528734","0.160535715738374","0.280655640474527"
"30","07EA004","Jan-30","30","12.217500036413","12","8.67000007629395","17.2000007629395","9.16200032234192","10.5750002861023","13.8999996185303","16.2900000572205","58.0961064734762","0.210298086705534","0.206554289580122","0.157704205642849","0.280397449089943"
"31","07EA004","Jan-31","31","12.1527273438194","11.75","8.67000007629395","17.2000007629395","9.15750036239624","10.5750002861023","13.8250000476838","16.1899996757508","58.0961064734762","0.209183163580294","0.202251075213869","0.157626748473705","0.278676156777259"
"32","07EA004","Feb-01","32","12.0818181254647","11.6999998092651","8.67000007629395","17.2000007629395","9.23099961280822","10.5750002861023","13.7499997615814","16.1749996185303","58.0961064734762","0.2079626133118","0.201390429057526","0.158891880594832","0.278417962930356"
"33","07EA004","Feb-02","33","12.0236363844438","11.6500000953674","8.67000007629395","17.2000007629395","9.35100021362304","10.4500000476837","13.6250002384186","16.089999294281","58.0961064734762","0.206961139296541","0.200529791108914","0.160957433832373","0.276954864464573"
"34","07EA004","Feb-03","34","11.9699999419126","11.5999999046326","8.67000007629395","17.2999992370605","9.5414999961853","10.375","13.4249997138977","16.0749993801117","58.0961064734762","0.206037902856321","0.199669144952572","0.164236479436733","0.276696673079989"
"35","07EA004","Feb-04","35","11.9372727437453","11.5499997138977","8.67000007629395","17.2999992370605","9.46049990653992","10.3499999046326","13.5","15.9900006771088","58.0961064734762","0.205474574259038","0.198808498796229","0.162842236439014","0.27523360252049"
"36","07EA004","Feb-05","36","11.8988636840474","11.5","8.67000007629395","17.2000007629395","9.30750021934509","10.4249999523163","13.4249997138977","15.9050003528595","58.0961064734762","0.204813444589093","0.197947860847617","0.160208674631138","0.273770504054707"
"37","07EA004","Feb-06","37","11.8518181497401","11.4500002861023","8.67000007629395","16.8999996185303","9.25750002861023","10.4749999046326","13.4249997138977","15.8049999713898","58.0961064734762","0.204003656512696","0.197087222899005","0.159348028474795","0.272049211742022"
"38","07EA004","Feb-07","38","11.7861363454299","11.4500002861023","8.67000007629395","16.6000003814697","9.13949990272522","10.3749997615814","13.2249999046325","15.6350001335144","58.0961064734762","0.20287308497706","0.197087222899005","0.157316909127083","0.269123028763599"
"39","07EA004","Feb-08","39","11.7213636745106","11.4500002861023","8.67000007629395","16.1000003814697","9.02499957084656","10.1749999523162","13.2249999046325","15.1950002193451","58.0961064734762","0.201758162224899","0.197087222899005","0.15534603123476","0.261549372956386"
"40","07EA004","Feb-09","40","11.655000036413","11.4500002861023","8.67000007629395","16","8.90199999809265","10","13.2249999046325","14.7700002193451","58.0961064734762","0.200615854381466","0.197087222899005","0.15322885712069","0.254233908533756"
"41","07EA004","Feb-10","41","11.6293182589791","11.4000000953674","8.60999965667725","16","8.77800011634827","9.95999956130981","13.3500001430512","14.5850003242492","58.0961064734762","0.200173797607048","0.196226576742662","0.151094464830545","0.251049531708429"
"42","07EA004","Feb-11","42","11.5781818519939","11.3499999046326","8.40999984741211","16","8.78250007629395","10.1000003814697","13.4249997138977","14.4700000286102","58.0961064734762","0.199293593922339","0.19536593058632","0.151171921999689","0.249070048011161"
"43","07EA004","Feb-12","43","11.5609090111472","11.25","8.21000003814697","16.1000003814697","8.78100004196168","10.349999666214","13.3999996185303","14.4700000286102","58.0961064734762","0.198996278974829","0.193644646481364","0.151146102122535","0.249070048011161"
"44","07EA004","Feb-13","44","11.5504545731978","11.25","7.98999977111816","16.2000007629395","8.76600012779236","10.3249998092651","13.2249999046325","14.384999704361","58.0961064734762","0.198816328224529","0.193644646481364","0.150887910737951","0.247606949545379"
"45","07EA004","Feb-14","45","11.5061364173889","11.0500001907348","7.78999996185303","16.3999996185303","8.75399999618531","10.1749999523162","13.0499999523163","14.384999704361","58.0961064734762","0.198053486125478","0.190202078271454","0.150681354183037","0.247606949545379"
"46","07EA004","Feb-15","46","11.4809091524644","11.0500001907348","7.5","16.6000003814697","8.755499792099","10.2250001430512","12.8750002384186","14.4849999427795","58.0961064734762","0.197619252810101","0.190202078271454","0.150707169956326","0.249328239395745"
"47","07EA004","Feb-16","47","11.4418181614442","11.0500001907348","7.30999994277954","16.7000007629395","8.79949975013733","10.1499998569488","12.7749998569488","14.5","58.0961064734762","0.196946385153504","0.190202078271454","0.151464534962506","0.249586433242647"
"48","07EA004","Feb-17","48","11.3945455117659","11.0500001907348","7.07999992370605","16.7000007629395","8.75150003433228","10.1374998092651","12.6750001907349","14.5700002670288","58.0961064734762","0.196132687772598","0.190202078271454","0.150638322695993","0.250791337861527"
"49","07EA004","Feb-18","49","11.3311363567006","11","6.80000019073486","16.7000007629395","8.65299968719482","9.97499990463257","12.6750001907349","14.5550003528595","58.0961064734762","0.195041235024481","0.189341432115112","0.148942850260462","0.250533146476943"
"50","07EA004","Feb-19","50","11.2670455195687","10.8999996185303","6.51000022888184","16.7000007629395","8.54250040054321","9.85000038146973","12.5750000476837","14.540000295639","58.0961064734762","0.193938048580117","0.187620139802427","0.147040841789343","0.25027495263004"
"51","07EA004","Feb-20","51","11.2059091437947","10.8499999046326","6.28999996185303","16.7000007629395","8.43200030326843","9.81499981880188","12.650000333786","14.4549999713898","58.0961064734762","0.192885716857992","0.186759501853815","0.145138819365082","0.248811854164258"
"52","07EA004","Feb-21","52","11.1379545601931","10.8000001907349","6.17000007629395","16.6000003814697","8.43200030326843","9.74000000953674","12.6250002384186","14.4549999713898","58.0961064734762","0.191716024296365","0.185898863905202","0.145138819365082","0.248811854164258"
"53","07EA004","Feb-22","53","11.0725000013005","10.8000001907349","6.09000015258789","16.6000003814697","8.37900018692017","9.70999956130981","12.4499998092651","14.2850001335144","58.0961064734762","0.19058936430371","0.185898863905202","0.14422653591675","0.245885671185835"
"54","07EA004","Feb-23","54","11.0486364472996","10.6999998092651","6","16.7000007629395","8.32150020599366","9.64750027656555","12.3750002384186","14.1849998950958","58.0961064734762","0.190178604350085","0.184177571592516","0.143236796940822","0.244164381335468"
"55","07EA004","Feb-24","55","11.0220454822887","10.6999998092651","6","16.7999992370605","8.2619996547699","9.62750005722046","12.3750002384186","14.1699998378753","58.0961064734762","0.189720897859495","0.184177571592516","0.142212622433517","0.243906187488565"
"56","07EA004","Feb-25","56","11.0013636350632","10.6000003814697","5.96999979019165","16.8999996185303","8.28750023841858","9.68749976158142","12.2749998569488","14.1549997806549","58.0961064734762","0.189364904171089","0.182456295695291","0.142651560345137","0.243647993641663"
"57","07EA004","Feb-26","57","10.9709090969779","10.5","5.94999980926514","17","8.2619996547699","9.77500009536743","12.1750001907349","14.1399998664856","58.0961064734762","0.188840694547865","0.180735003382607","0.142212622433517","0.243389802257079"
"58","07EA004","Feb-27","58","10.9736363562671","10.5","5.94999980926514","17.2000007629395","8.24500007629395","9.7975001335144","12.1750001907349","14.1399998664856","58.0961064734762","0.188887638473279","0.180735003382607","0.141920011112246","0.243389802257079"
"59","07EA004","Feb-28","59","10.9643181562424","10.5","5.94999980926514","17.5","8.20249991416931","9.79500007629394","12.3250000476838","14.1249998092651","58.0961064734762","0.188727245624423","0.180735003382607","0.141188461879354","0.243131608410176"
"60","07EA004","Mar-01","60","10.8554545099085","10.5","5.94999980926514","17.5","8.17549962997436","9.72750043869019","12.3250000476838","14.1249998092651","58.0961064734762","0.186853391196957","0.180735003382607","0.140723709835992","0.243131608410176"
"61","07EA004","Mar-02","61","10.793409076604","10.4000000953674","6","17.5","8.26350026130677","9.63749980926513","12.3250000476838","14.1249998092651","58.0961064734762","0.185785411997131","0.179013719277652","0.142238452159948","0.243131608410176"
"62","07EA004","Mar-03","62","10.7884091030468","10.4000000953674","6.1399998664856","17.3999996185303","8.30700001716614","9.5750002861023","12.2249999046325","14.1249998092651","58.0961064734762","0.185699348164962","0.179013719277652","0.142987207257318","0.243131608410176"
"63","07EA004","Mar-04","63","10.7854545116424","10.2999997138977","6.28999996185303","17.2999992370605","8.28600020408631","9.64249968528748","12.0250000953674","14.1249998092651","58.0961064734762","0.185648491204252","0.177292426964967","0.142625740467983","0.243131608410176"
"64","07EA004","Mar-05","64","10.8040909333663","10.3000001907349","6.46000003814697","17.5","8.66149988174439","9.58750033378601","11.9499998092651","14.1249998092651","58.0961064734762","0.185969277275042","0.177292435172697","0.149089162897669","0.243131608410176"
"65","07EA004","Mar-06","65","10.8190909515728","10.1999998092651","6.53999996185303","17.7000007629395","8.63600010871887","9.64999985694886","11.8750002384186","14.1249998092651","58.0961064734762","0.186227470450403","0.175571142860011","0.14865023893919","0.243131608410176"
"66","07EA004","Mar-07","66","10.8284090323882","10.3999996185303","6.57000017166138","17.7999992370605","8.67899999618531","9.64249968528748","11.8500001430512","14.1099998950958","58.0961064734762","0.186387861247326","0.179013711069922","0.149390389873161","0.242873417025592"
"67","07EA004","Mar-08","67","10.8209091208198","10.3999996185303","6.57000017166138","17.7000007629395","8.70600004196167","9.66000032424927","11.7499997615814","14.1099998950958","58.0961064734762","0.1862587663385","0.179013711069922","0.149855137812659","0.242873417025592"
"68","07EA004","Mar-09","68","10.8109090761705","10.4499998092652","6.53999996185303","17.5","8.71050000190735","9.62250018119812","11.7249999046325","14.1099998950958","58.0961064734762","0.186086636995307","0.179874357226264","0.149932594981802","0.242873417025592"
"69","07EA004","Mar-10","69","10.7922727844932","10.3999996185303","6.53999996185303","17.2000007629395","8.7045000076294","9.66000008583068","11.6250002384186","14.0250003814697","58.0961064734762","0.18576585316299","0.179013711069922","0.149829317935505","0.241410332512951"
"70","07EA004","Mar-11","70","10.7654546174136","10.3000001907349","6.51000022888184","17","8.69700012207032","9.66750025749206","11.6000003814697","14.0100003242492","58.0961064734762","0.185304235875576","0.177292435172697","0.149700223474372","0.241152138666049"
"71","07EA004","Mar-12","71","10.7345454476096","10.3000001907349","6.51000022888184","16.3999996185303","8.68950009346009","9.68000030517578","11.6250002384186","14.0100003242492","58.0961064734762","0.184772200741379","0.177292435172697","0.149571126550921","0.241152138666049"
"72","07EA004","Mar-13","72","10.7120454528115","10.25","6.51000022888184","15.8999996185303","8.69800028800964","9.67749977111816","11.5750000476837","14.0100003242492","58.0961064734762","0.184384911537955","0.176431789016354","0.149717439188127","0.241152138666049"
"73","07EA004","Mar-14","73","10.6818183010275","10.1500000953674","6.48000001907349","15.1000003814697","8.78449983596802","9.65999960899353","11.5750000476837","14.0100003242492","58.0961064734762","0.183864615882723","0.174710504911399","0.151206343577923","0.241152138666049"
"74","07EA004","Mar-15","74","10.6577272848649","10.1500000953674","6.46000003814697","14.5","8.92750010490418","9.68749976158142","11.6250002384186","13.9950002670288","58.0961064734762","0.18344994065533","0.174710504911399","0.153667786824579","0.240893944819146"
"75","07EA004","Mar-16","75","10.620681849393","10.1000003814697","6.46000003814697","14.1000003814697","8.98299961090088","9.69999980926514","11.650000333786","13.7400001049042","58.0961064734762","0.182812282854822","0.173849866962786","0.154623091910679","0.236504663374941"
"76","07EA004","Mar-17","76","10.5961363965815","10.1000003814697","6.46000003814697","14.1000003814697","8.98350028991699","9.63499999046326","11.6750001907349","13.3999996185303","58.0961064734762","0.182389785474163","0.173849866962786","0.154631710027219","0.230652283464953"
"77","07EA004","Mar-18","77","10.56659098105","10.1000003814697","6.46000003814697","14.1000003814697","8.97500009536743","9.59500026702881","11.6250002384186","13.4849999427795","58.0961064734762","0.181881224447875","0.173849866962786","0.154485397390012","0.232115381930735"
"78","07EA004","Mar-19","78","10.5554545034062","10.0500001907348","6.42999982833862","14.1000003814697","8.96349983215332","9.64499974250793","11.5499999523163","13.5700002670288","58.0961064734762","0.18168953384553","0.172989220806444","0.154287444998498","0.233578480396516"
"79","07EA004","Mar-20","79","10.5515909086574","10","6.42999982833862","14.1000003814697","8.92450003623963","9.62750005722046","11.5250000953674","13.6699998378753","58.0961064734762","0.181623030339817","0.172128574650102","0.153616147070271","0.23529975875606"
"80","07EA004","Mar-21","80","10.5434090982784","10.1000003814697","6.40000009536743","14.1000003814697","8.88900003433228","9.62750005722046","11.4499998092651","13.7850001335144","58.0961064734762","0.181482198003957","0.173849866962786","0.153005090597432","0.23727924245333"
"81","07EA004","Mar-22","81","10.5747727805918","10.25","6.36999988555908","14.1000003814697","8.86200037002564","9.62750005722046","11.4499998092651","13.8699996471405","58.0961064734762","0.182022056597196","0.176431789016354","0.152540349224119","0.238742326965971"
"82","07EA004","Mar-23","82","10.6065909212286","10.3499999046326","6.28999996185303","14.3000001907349","8.90299968719482","9.73500037193298","11.5","13.884999704361","58.0961064734762","0.182569737716779","0.17815307312131","0.153246064626715","0.239000520812874"
"83","07EA004","Mar-24","83","10.5820454792543","10.3000001907349","6.28999996185303","14.3999996185303","8.73149981498719","9.62250018119812","11.4249997138977","13.884999704361","58.0961064734762","0.182147240522659","0.177292435172697","0.150294061771137","0.239000520812874"
"84","07EA004","Mar-25","84","10.5863636515357","10.3499999046326","6.26000022888184","14.6000003814697","8.22150030136109","9.66000008583068","11.2499997615814","13.8000001907349","58.0961064734762","0.182221568606649","0.17815307312131","0.141515512835867","0.237537436300233"
"85","07EA004","Mar-26","85","10.5922726934606","10.3999996185303","6.26000022888184","14.6999998092651","8.47499961853027","9.69499993324279","11.3250000476838","13.7850001335144","58.0961064734762","0.182323280103057","0.179013711069922","0.145878960449777","0.23727924245333"
"86","07EA004","Mar-27","86","10.5856818610972","10.3999996185303","6.23000001907349","14.8999996185303","8.72849988937378","9.66750025749206","11.3000001907349","13.7850001335144","58.0961064734762","0.182209833045009","0.179013711069922","0.150242424479148","0.23727924245333"
"87","07EA004","Mar-28","87","10.6022728248076","10.3999996185303","6.23000001907349","15","8.8815001487732","9.70250034332275","11.3250000476838","13.7700002193451","58.0961064734762","0.182495410938564","0.179013711069922","0.1528759961363","0.237021051068746"
"88","07EA004","Mar-29","88","10.6027272939682","10.5","6.23000001907349","15.1999998092651","8.73050022125244","9.75250029563904","11.3000001907349","13.6849998950958","58.0961064734762","0.182503233651448","0.180735003382607","0.150276855906658","0.235557952602963"
"89","07EA004","Mar-30","89","10.6165909442035","10.5500001907348","6.19999980926514","15.8999996185303","8.70149984359741","9.70250034332275","11.2249999046325","13.6849998950958","58.0961064734762","0.182741866686892","0.181595649538949","0.149777676539651","0.235557952602963"
"90","07EA004","Mar-31","90","10.6477272510529","10.5999999046326","6.17000007629395","17.1000003814697","8.62449984550476","9.66999959945679","11.2249999046325","13.6699998378753","58.0961064734762","0.183277811498677","0.182456287487561","0.148452286547676","0.23529975875606"
"91","07EA004","Apr-01","91","10.7011363831433","10.6500000953674","6.17000007629395","18.7999992370605","8.50599999427795","9.70500040054321","11.3250000476838","13.6699998378753","58.0961064734762","0.184197135276681","0.183316933643904","0.146412565498884","0.23529975875606"
"92","07EA004","Apr-02","92","10.7052272883329","10.6999998092651","6","19.5","8.42450003623963","9.63749980926513","11.3999996185303","13.5700002670288","58.0961064734762","0.184267551444611","0.184177571592516","0.145009718337766","0.233578480396516"
"93","07EA004","Apr-03","93","10.7452272610231","10.6500000953674","5.59999990463257","21.3999996185303","8.37449984550476","9.60000038146973","11.4249997138977","13.384999704361","58.0961064734762","0.184956065273132","0.183316933643904","0.144149072181423","0.230394092080369"
"94","07EA004","Apr-04","94","10.742500001734","10.5","5.30000019073486","22.5","8.30349998474121","9.56499981880188","11.4249997138977","13.4700000286102","58.0961064734762","0.184909121347718","0.180735003382607","0.142926961698065","0.231857190546151"
"95","07EA004","Apr-05","95","10.7409090995789","10.6000003814697","5.19999980926514","21.7000007629395","8.22999978065491","9.56750011444092","11.4249997138977","13.6249998092651","58.0961064734762","0.184881737375682","0.182456295695291","0.141661813161478","0.234525179677671"
"96","07EA004","Apr-06","96","10.7763636220585","10.6500000953674","5","21.6000003814697","8.16199984550476","9.56499981880188","11.6250002384186","13.8799999713898","58.0961064734762","0.185492011017614","0.183316933643904","0.140491339970108","0.238914461121877"
"97","07EA004","Apr-07","97","10.8015908544714","10.75","4.84999990463257","21.5","8.04300003051758","9.56500005722046","11.7499997615814","14.0799997806549","58.0961064734762","0.185926243773373","0.185038217748859","0.138443013116372","0.242357029331787"
"98","07EA004","Apr-08","98","10.8545454198664","10.8000001907349","4.80000019073486","21.2999992370605","7.6100001335144","9.59749960899353","11.8250000476838","14.1849998950958","58.0961064734762","0.186837743159639","0.185898863905202","0.130989847606892","0.244164381335468"
"99","07EA004","Apr-09","99","10.944999998266","10.8000001907349","4.75","21.6000003814697","7.99149980545044","9.67499971389771","11.9499998092651","14.540000295639","58.0961064734762","0.18839472492469","0.185898863905202","0.137556547082875","0.25027495263004"
"100","07EA004","Apr-10","100","11.0359089916403","10.8999996185303","4.55000019073486","23","8.05149974822998","9.63999962806702","12.1999998092651","14.8950000286102","58.0961064734762","0.189959528469928","0.187620139802427","0.138589317545848","0.25638551243379"
