"harvest_year","area_m2","geom"
1999,"3546.26264404878","0106000020BD0B0000010000000103000000010000001A00000030F8C2643F852E41705F07CEEE642C41000000A031852E4100000080EA642C41000000E01C852E41000000E0FB642C41C0BAB80D11852E4140014DE40B652C4140014D4409852E41F0B7AF032D652C41A0A2233908852E41E09C114535652C41A045B6D306852E410088F49B3B652C41B09DEF6707852E41F0EBC0594B652C4170567DAE06852E4100D578895C652C4130D49AC606852E4120C05BC068652C41801D382707852E4140FAEDCB77652C4150FC189307852E41F0065FD886652C41907EFBFA07852E41709CA2E395652C41201FF46C08852E41603BDFEFA4652C41004D84CD08852E41F0FDD4F8B3652C41B0F3FDD408852E41F051B8FEC2652C41F0D24D0209852E4100098AFFD1652C41A09999790E852E41005F98CC26662C41C09F1AAF10852E41F0D24D422F662C419028EDCD1A852E41E0CEF7534B662C4100DE02C93A852E41703480B74C662C413055302A3B852E41C0A8A4AE3D662C4150C807BD3A852E41D054C1082D662C41F07C3F9536852E412031084C22662C41C09F1A6F2E852E418095434B61652C4130F8C2643F852E41705F07CEEE642C41"
1999,"3559.06428244291","0106000020BD0B0000010000000103000000010000005400000060BA49EC29EA2E4180855AD376A02C41C0490CE226EA2E4180EB51186CA02C4110D7A3B025EA2E4140E17A1462A02C41002B879624EA2E41906CE7FB57A02C41209E5E2924EA2E41803F35FE3EA02C416010583928EA2E41B09DEF2744A02C4190A982312BEA2E41C098BB164BA02C4190438BCC2BEA2E41E0CEF71353A02C41B0BFEC7E2BEA2E4100560E8D5AA02C41303333332DEA2E4160643BDF63A02C4160BA498C2CEA2E41200681156BA02C41B09DEF272CEA2E41D0F753A371A02C4160BA49EC29EA2E4180855AD376A02C4170E7FB4932EA2E41402575427DA02C4180E2C7B833EA2E41F0C9C3226DA02C4150302A4935EA2E41606666265EA02C41209E5E0937EA2E41A04C152C4FA02C41209E5E0939EA2E4140E17A3440A02C41406744293BEA2E41803F353E31A02C41401CEB6213EA2E41F0B9DA8A2AA02C41D0AACF9504EA2E416039B4E827A02C418016D9CEF6E92E4190E4F2FF25A02C41906E1283F8E92E41D076BE9F2EA02C41205A643BF9E92E41E07A142E38A02C41305EBA89FAE92E41E0FBA9F144A02C41A0C420D0FCE92E41200681355CA02C41603BDFEFFDE92E41E0A59B8466A02C413008AC1CFFE92E413008AC5C70A02C41305C8F0200EA2E4150B81EC579A02C41A01A2FBD01EA2E41B0C8769E8BA02C41A0703D8A03EA2E4120B0726894A02C41B082512905EA2E4190D409889DA02C41C0F5281C08EA2E41E04F8DF7ABA02C41906CE7FB09EA2E41A0999999B4A02C41301AC03B0CEA2E41702D213FBEA02C41D0A3701D0FEA2E4110022B87C8A02C41B0B6621F12EA2E41704F1E36D2A02C41507B834F15EA2E41B0627F79DBA02C4160E5D02219EA2E4100560EADE4A02C41F0A7C66B1DEA2E4140B6F3FDEDA02C4100560EED21EA2E41806ABC34F7A02C41A0ABADF826EA2E4100EEEB6000A12C41507DAEF62CEA2E41605452A709A12C4150B81EC535EA2E4180A52C2313A12C41A0081B9E41EA2E41E06A2BB61DA12C41200F0BD546EA2E41E0E9951221A12C41C0FEB25B4EEA2E41E0361AE01FA12C41B025E4435DEA2E41B0ADD87F1EA12C41602041316CEA2E413080B7201EA12C41C0A8A40E74EA2E41A0E8480E1FA12C41901F63CE76EA2E4170E7FB8913A12C41001214FF77EA2E41E00B938904A12C4180F2B03078EA2E4140AD697EF5A02C41305C8F2278EA2E41B0847C70E6A02C41E0D7811379EA2E4120166A6DD7A02C418061323579EA2E4150378961C8A02C416029CBB075EA2E41701B0DE0B6A02C41008195E36CEA2E41E04F8DD7C0A02C41008195A368EA2E41B0C8769EC9A02C4170BE9FDA63EA2E41D076BE1FCDA02C41906CE73B5EEA2E411083C0CAD0A02C41B09DEF6757EA2E41A0703D4AD3A02C416039B40852EA2E4160E5D062D5A02C41B035CDFB4DEA2E414060E550DCA02C4100F016284DEA2E4190C2F5C8E5A02C41507B836F52EA2E41B0FA5C2DEEA02C41D09AE63D58EA2E41B00C714CF5A02C4120A089705CEA2E4150378921FEA02C41C0490CC251EA2E41B0F1D28DF6A02C4180C0CAA14CEA2E41F053E325F1A02C41608FC27549EA2E41C0F5281CECA02C41B0C8767E45EA2E41D078E9E6E4A02C41B0F1D28D41EA2E41B0F3FDD4DCA02C41906E12C33DEA2E41E0D0229BD4A02C41E0F97EAA3AEA2E4190C2F528CDA02C41F051B81E38EA2E41806ABCB4C5A02C41F0FDD47835EA2E41E07A142EBDA02C4140B4C8F632EA2E4140B6F33DB4A02C4160643B3F33EA2E41B0A44E20AAA02C4140B6F33D2FEA2E4130B29DAFA3A02C4180E926712CEA2E4140355EFA95A02C41D0CCCCCC2AEA2E41D088D2BE8CA02C41A0EFA74629EA2E4120DBF97E85A02C4160BA49EC29EA2E4180855AD376A02C41"
1999,"6264.92364481743","0106000020BD0B00000100000001030000000100000040000000805149ED061C304140D8F07437A62C4160A1D6C4081C30410032E68E28A62C41A813D0140A1C30416088639D19A62C4130FF21FD0A1C3041906E12A30AA62C41C8BAB89D0B1C304180AEB6A2FBA52C41E861A1D60B1C3041307E8C99ECA52C41682BF6970B1C3041802F4C86DDA52C4180D0B3D90A1C3041F0263168CEA52C41381AC0BB091C3041502EFF41BFA52C410088F42B071C304110E02D90AEA52C4148378921031C3041803F351EAFA52C41E8FBA971F81B304170E7FBA99BA52C4138EF3825F21B3041807CD05392A52C41E0A59B84ED1B3041C0F528DC94A52C4120DBF9AEE71B3041A09BC4E096A52C41288716E9E11B3041A0DFBEAEA1A52C41A0CDAADFE41B30417068910DA5A52C4158423E78E91B30419075717BB0A52C41B8C8763EEA1B3041F0E2369ABFA52C418048BFCDE91B3041101B9E9ECEA52C41280F0B55E91B304160EE5AA2DDA52C4128287EACE81B3041C0490CA2ECA52C41E0C7986BE81B304150158CAAFBA52C411873D702E81B3041A0CDAAAF0AA62C41608FC255E61B3041F0E2369A1AA62C41D8F97ECAE21B3041B0627F5927A62C41D856ECEFDB1B3041E0F97ECA2CA62C41A88251F9D31B3041D088D21E2DA62C41D812F271CD1B3041807AA58C27A62C41381136CCC81B3041301AC01B1AA62C4190A982F1C61B3041C0B88DE60BA62C41C0172653C61B3041A05E29CBFCA52C41006F8104C61B3041002B87B6EDA52C41D8A3703DC61B3041B0FA5CADDEA52C41107A361BC71B3041602041B1CEA52C41204A7B13C81B304180EB51B8BFA52C41C810C7CAC21B3041709A77BCB4A52C4168B3EA13BC1B304150FC18D3B2A52C41188C4AEAB51B30418038D625B4A52C41D04D6220AD1B3041E00B9369B6A52C41E00209CAA91B3041F0E236BAB4A52C4170348097A91B3041D0CCCC2CC7A52C41D86800DFA81B304130431C2BD6A52C4138014DB4A71B304140A4DF1EE4A52C41905CFEC3A61B304150598618F3A52C4138234A4BA61B3041A02C431C02A62C41188C4A2AA61B3041408B6C2711A62C41808CB93BA61B304110D9CE3721A62C414894F676A71B304100098A5F2FA62C4150499D90AA1B30418004C5AF3DA62C4130DD24B6AF1B3041E01DA72848A62C4190976ED2B61B3041C0B88DC64CA62C4198FF901EBE1B304120B0726851A62C41B0EA7375C51B304190B96B0954A62C41684DF3CECC1B3041C01E85AB57A62C41180DE01DD41B304160C3D34B5AA62C41F085C974DB1B3041D0CCCCEC5CA62C41E0C798EBE21B3041B0847C905FA62C4198779C62EA1B304140575B315FA62C4120DBF9EEF11B304150FC18D35DA62C41B815FBFBF81B30416054526759A62C41782D216FFF1B30411083C0EA50A62C41886CE73B041C304110F9A04745A62C41805149ED061C304140D8F07437A62C41"
1999,"17689.1186235026","0106000020BD0B0000010000000103000000010000004C000000C07D1DD85D7F2E41E04F8D7743E02F4190A0F8B15C7F2E4130ED0D5E35E02F41A03C2C34517F2E413090A0D82CE02F41A0081BFE427F2E4140BD523625E02F41506B9A173C7F2E41702497DF18E02F418014AE873A7F2E41D076BEBF08E02F41E0ACFA1C3E7F2E4180C729DAFADF2F4160B1BF2C427F2E41D034EFF8EBDF2F4170BC74F33E7F2E41604BC8C7DCDF2F41807346B4357F2E41A0B43758D1DF2F4120B07268277F2E41B0CFD5B6CBDF2F410088F4DB197F2E4130F6971DC6DF2F41B07BF250127F2E4140A4DFBEB8DF2F4140AD695E0D7F2E41301AC07BAADF2F4160F5B99A097F2E4150AF94459CDF2F41B0726871067F2E41A02A18158DDF2F4170E09C71E57E2E41407958A888DF2F4160F5B99AD67E2E4150C1A80487DF2F41C0A8A4CEC77E2E417012836084DF2F4130A2B4F7B87E2E41805AD3BC82DF2F411071AC2BAA7E2E413090A01880DF2F41806ABC549B7E2E4140D8F0747EDF2F416039B4888C7E2E416029CBD07BDF2F41A089B0C17D7E2E4140D6C52D7ADF2F4150AF94056F7E2E41108C4A8A77DF2F41F051B81E607E2E41F053E3E575DF2F41D066D547517E2E41109C334274DF2F417009F960427E2E41F063CC9D72DF2F41B01C5A64337E2E41D01951FA72DF2F41F02FBB67247E2E41B0CFD55673DF2F41200F0BB5157E2E41F0065FB875DF2F4120287E0C077E2E41C0F5281C7ADF2F41D032C4F1F97D2E411061C39381DF2F41D0F753E3EF7D2E41C096902F8CDF2F41A089B081E87D2E41400378EB99DF2F41608863DDE37D2E41005D6DC5A7DF2F41D0CCCCACE07D2E4180FB3AB0B6DF2F41F0B0506BDE7D2E41A00A46A5C5DF2F41B08BDB28DD7D2E4130EF38A5D4DF2F4190218ED5DC7D2E41E05F76AFE3DF2F4100C58F31DD7D2E4130772DC1F2DF2F4170711B0DDE7D2E41F0065FD801E02F41D05D4B48DF7D2E41302AA9F310E02F4100A16793E07D2E41A0CDAA0F20E02F4120B072E8E27D2E41704F1E362EE02F41E02406E1E67D2E41E05F766F3DE02F41F075E07CED7D2E41B025E4C34AE02F41D0AACFF5F77D2E4190E4F23F55E02F41E0E99572047E2E41603255D05DE02F4140477299127E2E4110F2416F62E02F41A00A46A5217E2E41704F1E1665E02F4160F7E4A1307E2E41A09999B964E02F4100D578893F7E2E4140234A5B63E02F41C098BB964E7E2E41A023B9FC5FE02F4140BD52F65B7E2E4190C2F58859E02F4180832F4C647E2E41E03D79D84CE02F41B04082226C7E2E41B040822240E02F41C0DA8AFD787E2E41800B24A838E02F41402CD4FA877E2E4120A7E84835E02F41C0EC9EDC967E2E41106822EC35E02F41401361E3A57E2E412085EB9137E02F41000000E0B47E2E4140CF663537E02F416017B7D1C37E2E41601058D937E02F41E07A140ED37E2E4100098A7F37E02F41200F0BD5E17E2E41305C8F2239E02F41B00C71ACEE7E2E4140C6DCB540E02F41202FDDA4F97E2E4190FD65374BE02F4120D26F9F017F2E41B047E19A58E02F4110FBCBAE0A7F2E41B094650864E02F4130431C6B187F2E41709CA2A369E02F41C05296C1277F2E4140E8D94C6BE02F41F0C9C342377F2E4120EBE2F66BE02F41003D9BD5457F2E4150EA049469E02F4110D9CE37517F2E418014AE0760E02F41607FD95D597F2E411046255553E02F41C07D1DD85D7F2E41E04F8D7743E02F41"
1999,"613.848623716738","0106000020BD0B0000010000000103000000010000001B000000007F6AFCF8762F417814AEE78B1D304140014D64FC762F4180E2C778881D30411061C373EB762F41C0E3141D8B1D30412085EB11DF762F410044FADD8F1D3041509D80C6D6762F41C8A145B6951D3041C08F31D7D1762F41187C61229D1D3041D0B359B5CF762F41180DE09DA41D3041D03B4EF1CF762F4140BD5226AC1D3041301AC0DBD1762F41E04603B8B31D3041803F35DED6762F4178C729DABA1D3041B069DED1E1762F41D8F97E9ABF1D3041F051B89EEE762F4148E17AE4C31D3041803F35BEF7762F41381AC09BC91D3041705F07CEFF762F4198FF90CED01D3041803F355E01772F41105839D4CD1D3041408B6CE7F6762F412085EB11C41D3041C09F1A2FF2762F414060E570BC1D304150E3A51BEE762F4198FF901EB51D304140696F50E8762F41408B6C07AD1D3041806ABCF4DF762F41D022DBF9A71D3041B01C5AC4DC762F41B8F3FD64A41D3041C04B3789DF762F41D04D6270A01D304140E8D98CE3762F415005A3129E1D3041D088D21EE2762F41C84B37F99A1D304160C3D38BEB762F41F875E09C961D304150742497F2762F4198BB9650921D3041007F6AFCF8762F417814AEE78B1D3041"
1999,"791.038018624298","0106000020BD0B000001000000010300000001000000110000009028ED0D91762F41401CEB02FC1F304120287ECC56762F414894F606F01F3041200681D541762F4190C2F548F21F3041905CFE4338762F417824974FF11F3041703480173D762F4188855AB3F61F3041608FC29547762F41E8F21F72FC1F3041D0A3707D54762F413811363C0020304110AC1C5A62762F4108A3920A0320304140FAEDEB70762F41D0DEE0DB04203041C0BAB88D7F762F41004D84AD06203041A02A18758E762F41585BB17F07203041D06F5F679D762F4178E09CD10720304110B5A659AC762F41986588230820304140FAED4BBB762F4170787A75082030411024283ECA762F4188FD65C708203041806132B5D4762F41180DE04D082030419028ED0D91762F41401CEB02FC1F3041"
1999,"7300.36686668918","0106000020BD0B00000100000001030000000100000034000000C0CAA10572D32F41383CBD82D024304190CB7F6888D32F41B025E4A3CC243041E0D022DBA8D32F4150AF9455CD243041508D97AE01D42F41806ABCB4C724304170BC74D326D42F41803F35FEC5243041604BC86779D42F41C0C11736C024304100C58FD18AD42F4178BE9F3ABE2430418095430BA1D42F41508D970EBC24304110BE30B9CFD42F4180E2C788B6243041D022DB3920D52F4170F085B9AF243041D04D621091D52F4198BB96D0A4243041E024064199D52F4178711B3D9E243041206C78DAA3D52F4140575B719824304110143FA6B0D52F41088195B39424304130F8C2E4BAD52F41A089B09193243041D066D5E792D52F4138CD3B8E912430413089410084D52F4150DA1BBC90243041F095B22C72D52F411873D712902430416029CB5066D52F41A023B94C8F243041805AD33C58D52F41186A4DF38D243041F0285C4F48D52F4108CE19318E243041608FC27539D52F41384ED1618E2430411024287E2AD52F41C8E53F148F24304160764F7E23D52F41001973678F24304160643B1F11D52F41D04D625094243041D0E76ACBFED42F41F83A704E9524304140696F10F3D42F41184850CC9824304150302AC9E6D42F4190976EF29B24304170CE88B2D7D42F4120D26FEF9D243041402CD4DACBD42F41D81B7CF19D243041400AD7A3A8D42F41C876BE1FA0243041C0270FAB95D42F41984C15FCA1243041A0BDC1D78BD42F41F0FDD488A8243041401CEBE27DD42F41C87F483FAB24304110E9B7EF6ED42F418816D96EAC24304170C5FE1260D42F41689A771CAB2430414003782B51D42F4188A7574AAA243041B025E44342D42F41A0B43778A924304160BA496C33D42F4120F46CA6A824304100F775C024D42F41D8C56DD4A7243041305EBAC904D42F4178931864AB24304100A16793EFD32F41D8C56DE4A724304150B81E45DDD32F41C0CAA1E5AC243041E0A59B04C0D32F4190976E52B3243041E06800CFB0D32F41789CA273B224304170C5FE72A2D32F41D019511AB4243041C05B20E192D32F41280F0BC5B3243041B0FA5C8D84D32F41E04603F8B424304180C7297A79D32F4110E02DC0B9243041C0B88DA673D32F41703D0AA7C0243041807CD07372D32F41F02FBB27C8243041C0CAA10572D32F41383CBD82D0243041"
1999,"933.646982781589","0106000020BD0B0000010000000103000000010000000F000000E0F0F42A1DD22F4108B5A609F2243041204A7B230ED22F41605DDC36F1243041802F4C06FFD12F41B8FC8764F1243041509621EEEFD12F4160E5D012F2243041B0F1D28DE2D12F416891ED4CF5243041603255D0D6D12F41D812F291FA24304160B3EA73CFD12F4120D26F6F0025304120F46C16CED12F41585BB16F082530416017B711CFD12F41D0D556FC0F25304120386724D1D12F4180AEB6C214253041E0D0225BF1D12F41C820B0320B2530416066662629D22F41A045B6D3FA243041F075E05C38D22F4120D26F1FF8243041402575422BD22F4180E2C758F4243041E0F0F42A1DD22F4108B5A609F2243041"
2000,"774.101015961263","0106000020BD0B0000010000000103000000010000000C00000000780BE452EB3641E0839E0D94932941F02FBB3724EB3641A067B3EA93932941000000C029EB3641000000E09D9329410000004030EB3641000000E0A59329410000002037EB3641000000A0AB932941000000003EEB3641000000A0B1932941000000C044EB364100000060B8932941000000804BEB364100000000BF9329410000004052EB364100000060C59329411826535558EB3641E03D7958CB9329411058390458EB3641306EA3C19693294100780BE452EB3641E0839E0D94932941"
2000,"1537.82005537674","0106000020BD0B0000010000000103000000010000001C00000000000020A2EB3641000000C0E0932941000000C0A8EB364100000080DB93294100000060B0EB364100000080DB932941000000E0B7EB364100000040DB93294100000060BFEB364100000020DA932941000000E0C6EB364100000080D8932941000000A0CEEB364100000040D793294100000080D5EB3641000000E0D293294100000020DBEB364100000040C8932941000000E0DDEB3641000000C0BA93294100000040DEEB364100000080AB932941000000C0DEEB3641000000609C932941A045B693DFEB36410032E68E8D932941D878E9A6D7EB364110D7A3309B9329414872F9FFCFEB364160BA490CA89329414872F9FFCFEB364100000000D0932941F02FBBA75CEB364100000000D0932941000000A05FEB364100000040D39329410000002066EB364100000060DA932941000000C06CEB3641000000A0E19329410000006073EB364100000060E8932941000000407AEB3641000000E0EE9329410000002081EB3641000000A0F49329410000008088EB364100000080FA932941000000808FEB364100000080FB932941000000E095EB3641000000A0F3932941000000209CEB364100000060EA93294100000020A2EB3641000000C0E0932941"
