"waterbody_type","area_m2","geom"
"W","3902.5263304878","0106000020BD0B0000010000000103000000010000001000000018AE47412F8633417068912D31313541B81E85CB2F863341D8A3703D3331354158643BFF3D86334130DD24C643313541B8490CE2458633411058393446313541B8C876FE4C8633412085EB71443135417814AE875D863341A0703D2A38313541C0CAA1656C863341D8CEF7B322313541B8F3FD746C863341283108AC0A313541580E2D3259863341C0F528BCF730354170E7FB494C8633411083C04AF530354118AE47214586334170E7FBE9F9303541F0D24DC2358633419018045601313541280681F528863341102DB2DD14313541F0FDD41829863341F8A9F13216313541683BDFAF298633411083C0EA1B31354118AE47412F8633417068912D31313541"
"W","3873.99971899576","0106000020BD0B0000010000000103000000010000001500000090ED7C5F35E03241E851B81EBF96344160BA496C34E0324178E92611BF96344180C0CAA126E0324198999999D0963441D0F753631BE03241986E1223D796344130DD240612E0324198C420B0DF963441180456AE0BE0324168BC7473E79634416010581903E03241A8C64B17F6963441C84B37A9FEDF324110022B070097344178E92651FEDF324120B072080A973441B8C876DEFFDF3241F8A9F1121297344150B81EC507E03241F0A7C66B14973441088195E317E03241A0703D0A14973441C84B378928E03241886CE7BB0497344138B4C81641E03241388941C0F4963441508D976E4AE03241886CE71BEE963441F853E34551E03241B09DEF47DA963441986E12A354E03241A01A2F7DCF963441701283A051E0324190976E52CF963441B8C876FE41E032418816D9AEC9963441989999193AE03241D04D6250C496344190ED7C5F35E03241E851B81EBF963441"
"W","3856.7665089462","0106000020BD0B000001000000010300000001000000220000005839B4A87DB93241601058B97BA1344120B072C884B93241A8C64BF777A1344190976E529AB9324158643BBF6BA13441C0CAA1E5AFB93241886CE7BB5EA13441D8F97E4AC8B93241C0F528BC54A1344190180456DDB93241388941A053A13441E04F8D57E3B93241806ABCD452A13441608FC2F5E9B93241986E12235BA13441A045B653EBB93241205A643B6CA1344118AE4701EEB932418095436B72A1344168BC74F3F4B93241E02406A172A1344108560E4DFBB9324140355EDA6AA13441D8CEF7B3FDB93241E8D022FB63A1344188EB5138FEB9324138B4C8F656A13441E8D0227BFCB93241B09DEFC751A13441A01A2FDDF2B93241F87E6A5C48A1344130DD2406E7B9324170E7FBE943A134417068910DDDB93241E07A146E42A1344150B81E05C8B93241608FC29542A134411083C00ABBB93241F0D24D0243A13441B8C876DEB4B93241B07268D146A1344100D578E9ADB93241683BDF8F47A1344108560EADA8B932411804564E4AA13441102DB2FD8EB93241E07A144E5DA134415839B46883B93241E0A59BE469A13441C8A1451679B93241385EBA6972A13441B09DEF0774B93241B8490C4273A13441A0EFA7065BB9324120B0722874A13441283108CC4FB9324130B29DCF78A134415839B4A84EB93241508D97AE7DA1344188EB513850B93241F07C3FD586A1344150B81EE558B93241E07A142E8DA13441C84B37E967B93241C0CAA1C58EA134415839B4A87DB93241601058B97BA13441"
"W","3856.67541948613","0106000020BD0B00000100000001030000000100000011000000F07C3FB506733341182FDD4413B93441F8285C0F077333417814AE6717B93441288716F91C73334158643B3F1AB93441901804562D733341A01A2FFD28B93441608FC2553F733341F0D24DC227B93441E8FBA97146733341E826310825B9344190976E124E733341C84B374915B9344198C420D05373334120B0728806B93441D8A370FD5373334108D7A39002B93441D04D62904D73334198C42030F3B8344130DD2426417333417814AEA7E5B83441C8A145363D73334148B6F37DE3B834418095432B2973334148E17AB4E5B83441580E2DD219733341E851B8FEECB83441F0D24D620F733341F0A7C6ABF6B83441683BDFAF05733341D8A3703D07B93441F07C3FB506733341182FDD4413B93441"
"W","3855.48649896262","0106000020BD0B0000010000000103000000010000001300000090C2F5E8C0DE3241D8CEF7B3989334412085EB71C2DE3241E851B83E99933441B81E85CBD0DE3241483789E1A79334417814AEC7E3DE3241C0CAA1C5A893344170E7FBC9F2DE324110583954A8933441B01C5A24F9DE3241F87E6A9C9F93344108560ECDF9DE3241E82631889093344168666686F6DE3241A8F1D24D7C933441B09DEF07EEDE3241400AD70371933441F8285C2FE8DE324138B4C8B66C9334415839B448E0DE3241803F355E6A93344170E7FB69C8DE3241102DB25D6993344108560E2DB7DE3241205A64BB6F93344158643BFFB0DE3241205A647B74933441F0D24DC2ABDE32416891ED3C7A933441608FC215ABDE3241A045B6338893344178E926D1AFDE3241703D0A778F93344110022BA7B5DE324188EB51B89493344190C2F5E8C0DE3241D8CEF7B398933441"
"W","3846.65153799648","0106000020BD0B00000100000001030000000100000021000000B01C5A2483F4324158643B1F21FE3441D8CEF71384F4324118AE472122FE344100D5782992F43241986E12E338FE344160BA49CC9AF4324188EB513840FE3441506210F8A1F4324178BE9FDA42FE34412831082CABF43241F87E6A3C46FE3441F853E365B3F4324180C0CA4149FE344108AC1C3ABCF43241C876BE9F4CFE3441A8F1D22DC6F43241989999194FFE344130B29D2FCFF43241105839744FFE3441480C022BD5F43241703D0A9750FE344110583914DAF43241E851B8DE50FE3441F0FDD4F8E1F4324178BE9F3A53FE3441506210F8E7F4324100D5786953FE3441A8F1D24DE9F4324120B072884BFE3441D8A3709DE7F43241683BDF6F44FE3441180456EEE7F43241806ABCD43BFE3441B07268F1E7F4324180C0CA813BFE3441D8CEF733E8F43241D878E96634FE3441B01C5A44E7F43241182FDD6433FE3441A8F1D2CDDBF43241C09F1ACF26FE344108560E4DD4F43241303333731AFE3441E02406C1D0F43241F0D24D6210FE344188416005CFF4324130DD24260CFE3441A0703DAACBF4324148B6F31D13FE34412831086CC9F4324148E17A1418FE3441703D0A17C2F43241A0EFA7C61FFE34416891ED1CBBF4324190976E7221FE344110022B47A9F43241D022DBB91DFE3441400AD763A1F43241D0CCCC4C19FE3441B8F3FD34A1F4324118AE47611EFE3441E0A59B049BF4324170E7FB2922FE3441B01C5A2483F4324158643B1F21FE3441"
"W","3846.16966097336","0106000020BD0B0000010000000103000000010000001A00000088EB5138F7013341806ABCB4CEA1344138B4C8B6F6013341A045B6B3D8A134411083C02A00023341A8F1D22DE5A13441F853E3C50C023341601058B9F0A134411804566E1B023341C876BE3FF8A13441408B6C472A023341F0A7C6EBFCA134417068912D3B023341F8A9F192FDA13441B09DEF074D0233419899995900A23441F853E3C55D023341408B6C2708A2344180C0CA816E023341580E2DD20BA23441806ABC747E0233418095436B0CA23441088195A387023341E02406E10AA23441285C8FA28A023341683BDFEF09A23441884160C58B023341E8FBA91105A23441F87E6AFC8A0233413889410002A23441E07A146E7A02334130DD2446F5A1344148E17A946802334178E92691F4A13441205A649B580233418816D9CEF3A13441102DB21D44023341400AD703E7A134418816D96E3502334110583954DFA13441388941C026023341E0A59BA4D7A134415839B40816023341C876BEFFCFA13441408B6C6706023341D8CEF753CAA1344168666666FD01334188EB51F8C9A13441C84B3749F901334138DF4FCDCBA1344188EB5138F7013341806ABCB4CEA13441"
"W","3839.34322103858","0106000020BD0B00000100000001030000000100000010000000C0CAA1C504333341B8490C826EC23441686666A605333341F0D24D825AC23441A8F1D22D0633334130B29D8F4FC23441182FDD64FC32334190C2F5084AC23441B8F3FD74EC323341102DB25D46C23441A89BC460DB32334118AE47A149C23441288716D9D1323341806ABC5458C23441B09DEF27CB3233415839B42868C23441B09DEF67C23233413008ACDC77C23441E07A14CEC232334170E7FBE988C23441508D97AEC432334198C420F08AC234418816D98ED5323341B8C8769E8FC23441B01C5A84E532334130B29D4F8FC23441A89BC4C0F63233416891EDFC89C2344130B29D2F0233334170E7FB897FC23441C0CAA1C504333341B8490C826EC23441"
"W","3813.93370754644","0106000020BD0B0000010000000103000000010000001D00000030DD24C61E1F334138DF4FCDD1B53441102DB2BD251F334188416025D0B534416891ED7C281F3341480C022BBEB53441803F353E251F3341683BDF0FAEB53441789318641F1F334178E926B1AAB53441F0A7C6AB1A1F334178BE9F7AA5B5344120DBF99E0E1F3341A8F1D20D8DB5344118D9CE77FD1E33414060E53077B5344188EB51F8EE1E334160E5D0826BB53441803F355EEB1E3341A8C64B5763B5344170E7FBA9EC1E3341A0703D6A5CB53441B01C5AE4F71E3341105839D457B5344130DD2426FA1E33414837890150B5344198C420D0F11E3341F0D24D8241B53441E0240661EB1E334178E9263135B53441B8C876BEE21E3341706891ED2BB5344118AE47A1DB1E334120DBF99E2CB534413008AC9CD81E3341A8C64B772FB5344150E3A5FBD61E33413008AC7C3EB53441B8490C22D91E3341B01C5AA44FB53441D8A3707DDD1E334180C0CAE161B53441A0EFA7E6E31E3341E8D0221B70B5344100D57849EB1E334160BA498C7EB53441C820B0B2F11E3341C0CAA1C58CB53441601058F9FA1E33417814AE479CB5344150621058051F3341A01A2FBDAAB53441D04D62D00D1F334190180416B9B5344148B6F31D161F3341580E2D72CAB5344130DD24C61E1F334138DF4FCDD1B53441"
"W","3774.73042545561","0106000020BD0B00000100000001030000000100000018000000C0F5283C4AB13341A0EFA72658503541580E2D3259B1334150B81EC55A5035413008AC9C65B13341806ABC344F503541F0A7C64B6EB1334108D7A3903F5035413889418071B133414060E5B03A50354190ED7C3F7CB13341F0D24D0228503541D878E90684B1334168BC74531450354148E17AF488B13341C820B07200503541C876BEDF88B1334160105879EA4F3541D0F753A37EB1334178E926F1D74F354190976E527DB13341400AD703DF4F3541C8A145D677B13341480C02ABE84F3541F8A9F1B273B13341C0CAA185EC4F3541D04D62D06EB13341C0749358EC4F3541E0A59B046AB13341E04F8D37E44F354148E17A3468B1334198438B2CFB4F3541E8FBA97160B1334110022BE70D5035412831084C59B1334108560E8D11503541A01A2FFD54B1334138B4C87617503541F0FDD4F854B13341480C026B1850354108560E0D52B1334198438B4C2F5035415062109858B13341385EBAA938503541C820B0B252B13341E07A146E4D503541C0F5283C4AB13341A0EFA72658503541"
